ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7171021,HR580826,10/10/2009 10:45,091XX S COTTAGE GROVE AVE,320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,FALSE,TRUE,633,6,8,44,3,,,2009,8/17/2015 15:03,,,
7171022,HR580659,10/10/2009 7:30,087XX S EBERHART AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,632,6,6,44,6,,,2009,8/17/2015 15:03,,,
7171023,HR581164,10/10/2009 14:34,008XX E 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,313,3,20,42,18,,,2009,8/17/2015 15:03,,,
7377795,HS179480,2/24/2010 5:30,047XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,13,64,14,,,2010,8/17/2015 15:03,,,
7347590,HS149309,12/23/2008 0:00,057XX N WINTHROP AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2022,20,48,77,6,,,2008,8/17/2015 15:03,,,
7348506,HS148057,11/17/2007 11:00,013XX W WASHBURNE AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,FALSE,FALSE,1231,12,2,28,6,,,2007,8/17/2015 15:03,,,
7350040,HS150712,1/1/2006 0:01,040XX N MC VICKER AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1624,16,38,15,17,,,2006,8/17/2015 15:03,,,
7356021,HS157594,4/4/2008 12:00,030XX N CENTRAL PARK AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1412,14,35,21,6,,,2008,8/17/2015 15:03,,,
7351306,HS149719,2/3/2008 16:00,082XX S PAULINA ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,614,6,18,71,6,,,2008,8/17/2015 15:03,,,
7351660,HS152490,2/5/2006 9:00,053XX S HERMITAGE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,932,9,16,61,6,,,2006,8/17/2015 15:03,,,
7355964,HS151070,11/10/2007 0:01,061XX N MONTICELLO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1711,17,50,13,08B,,,2007,8/17/2015 15:03,,,
7358348,HP748145,12/23/2008 20:00,027XX S HARDING AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1031,10,22,30,15,,,2008,8/17/2015 15:03,,,
7359198,HS160323,12/1/2008 9:00,058XX W BYRON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1633,16,38,15,11,,,2008,8/17/2015 15:03,,,
7361506,HS163418,1/1/2007 0:01,006XX E BOWEN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,213,2,4,38,2,,,2007,8/17/2015 15:03,,,
7363106,HS165615,1/1/2007 0:00,060XX N ELSTON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,1611,16,45,10,20,,,2007,8/17/2015 15:03,,,
7364726,HS167146,10/3/2008 9:00,020XX S LEAVITT ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1223,12,25,31,6,,,2008,8/17/2015 15:03,,,
7363507,HS165654,2/20/2008 10:00,048XX N MARINE DR,840,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,2024,20,48,3,6,,,2008,8/17/2015 15:03,,,
7363858,HS166717,12/1/2006 14:45,081XX S WOODLAWN AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,ALLEY,FALSE,FALSE,411,4,8,45,2,,,2006,8/17/2015 15:03,,,
7364520,HS167174,12/30/2007 12:00,0000X N LONG AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1522,15,28,25,6,,,2007,8/17/2015 15:03,,,
7364813,HS167495,7/1/2008 8:00,066XX S ASHLAND AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,725,7,17,67,6,,,2008,8/17/2015 15:03,,,
7366078,HS168615,7/1/2007 0:01,014XX W ERIE ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,1324,12,27,24,6,,,2007,8/17/2015 15:03,,,
7366274,HS168826,1/25/2007 0:01,048XX W MADISON ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,1533,15,28,25,6,,,2007,8/17/2015 15:03,,,
7368368,HS170702,11/20/2009 18:00,034XX W 51ST ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,822,8,14,63,6,,,2009,8/17/2015 15:03,,,
7370140,HS172209,2/6/2008 0:01,052XX S HERMITAGE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,TRUE,FALSE,932,9,16,61,2,,,2008,8/17/2015 15:03,,,
7370866,HS173191,6/1/2008 0:00,041XX W 21ST PL,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,1012,10,24,29,6,,,2008,8/17/2015 15:03,,,
7371310,HS148262,11/10/2006 14:00,076XX S WESTERN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,835,8,18,70,6,,,2006,8/17/2015 15:03,,,
7381553,HS182367,5/4/2007 10:00,0000X S CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,112,1,42,32,11,,,2007,8/17/2015 15:03,,,
7372703,HR673952,12/4/2009 13:00,059XX S MICHIGAN AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,RESIDENCE,TRUE,FALSE,233,2,20,40,18,,,2009,8/17/2015 15:03,,,
7373693,HS176266,9/18/2008 0:00,010XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1824,18,42,8,11,,,2008,8/17/2015 15:03,,,
7373778,HS176476,7/1/2008 14:00,017XX S MICHIGAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,132,1,2,33,6,,,2008,8/17/2015 15:03,,,
7373913,HS176186,5/1/2008 0:01,013XX W 110TH PL,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2234,22,34,75,6,,,2008,8/17/2015 15:03,,,
7377376,HM541672,8/15/2006 11:35,007XX N AVERS AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,TRUE,FALSE,1112,11,27,23,18,,,2006,8/17/2015 15:03,,,
7379531,HS180892,1/1/2008 0:01,020XX N HAMLIN AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,2525,25,26,22,20,,,2008,8/17/2015 15:03,,,
7444483,HS246112,12/22/2009 16:00,020XX W 68TH PL,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,726,7,17,67,17,,,2009,8/17/2015 15:03,,,
7382885,HS183454,12/6/2007 12:00,030XX N HAUSSEN CT,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,2523,25,30,21,10,,,2007,8/17/2015 15:03,,,
7383320,HS185042,11/23/2006 14:00,015XX N MONTICELLO AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,TRUE,TRUE,2535,25,26,23,2,,,2006,11/24/2018 16:03,,,
7386333,HS188254,3/2/2006 12:00,006XX E 90TH ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,FALSE,FALSE,633,6,6,44,6,,,2006,8/17/2015 15:03,,,
7387431,HS189258,4/1/2008 0:01,070XX W IMLAY ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1611,16,41,10,6,,,2008,8/17/2015 15:03,,,
7388047,HS186652,1/1/2009 8:00,011XX W 43RD ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,WAREHOUSE,FALSE,FALSE,921,9,11,61,6,,,2009,8/17/2015 15:03,,,
7388227,HS190095,12/1/2008 9:00,032XX W FULTON BLVD,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1123,11,28,27,6,,,2008,8/17/2015 15:03,,,
7388119,HS189649,12/22/2008 9:00,081XX S HARVARD AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,622,6,21,44,6,,,2008,8/17/2015 15:03,,,
7391114,HS193009,2/5/2008 9:00,102XX S WALDEN PKWY,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2213,22,19,72,6,,,2008,8/17/2015 15:03,,,
7391927,HS192632,5/1/2008 0:00,054XX W QUINCY ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1522,15,29,25,6,,,2008,8/17/2015 15:03,,,
7389632,HS160780,5/15/2008 0:00,064XX S WOOD ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,725,7,15,67,20,,,2008,8/17/2015 15:03,,,
7390175,HS191082,2/15/2008 4:30,062XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,311,3,20,40,26,,,2008,8/17/2015 15:03,,,
7391314,HS192887,4/23/2008 0:00,058XX S MICHIGAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,233,2,20,40,6,,,2008,8/17/2015 15:03,,,
7393173,HS189573,5/1/2008 9:00,077XX S COTTAGE GROVE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,624,6,6,69,6,,,2008,8/17/2015 15:03,,,
7393162,HS192798,9/1/2006 0:01,010XX E 80TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,624,6,8,44,11,,,2006,8/17/2015 15:03,,,
7395811,HS198352,11/15/2008 9:00,016XX W WINONA ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2032,20,47,3,26,,,2008,8/17/2015 15:03,,,
7425096,HS216393,7/1/2008 20:00,023XX W IRVING PARK RD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1912,19,47,5,20,,,2008,8/17/2015 15:03,,,
7402401,HS196743,12/12/2008 1:00,009XX N MOZART ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,FALSE,FALSE,1311,12,26,24,6,,,2008,8/17/2015 15:03,,,
7401122,HS202675,12/1/2006 5:30,061XX S MOZART ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,TRUE,823,8,15,66,2,,,2006,8/17/2015 15:03,,,
7404205,HS206253,8/1/2008 15:00,005XX W 118TH ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,TRUE,FALSE,524,5,34,53,2,,,2008,8/17/2015 15:03,,,
7401651,HS202688,9/30/2007 14:00,012XX S MILLARD AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,1011,10,24,29,6,,,2007,8/17/2015 15:03,,,
7402680,HS189581,1/1/2006 0:01,081XX S THROOP ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,613,6,21,71,6,,,2006,8/17/2015 15:03,,,
7499670,HS303005,12/25/2009 22:15,063XX N OAKLEY AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2413,24,50,2,08B,,,2009,8/17/2015 15:03,,,
7504003,HS307022,2/26/2009 8:00,112XX S WALLACE ST,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2233,22,34,49,6,,,2009,8/17/2015 15:03,,,
7404159,HS206193,8/1/2007 9:00,001XX W GERMANIA PL,810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1821,18,42,8,6,,,2007,8/17/2015 15:03,,,
7405009,HS206493,9/5/2008 8:00,016XX N RICHMOND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1421,14,35,24,26,,,2008,8/17/2015 15:03,,,
7405105,HS207265,1/1/2008 8:00,022XX S TRUMBULL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1024,10,22,30,6,,,2008,8/17/2015 15:03,,,
7507512,HS310897,6/1/2008 8:00,002XX N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER COMMERCIAL TRANSPORTATION,FALSE,TRUE,1332,12,27,28,11,,,2008,8/17/2015 15:03,,,
7406753,HS209011,9/24/2007 0:01,012XX S KARLOV AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1011,10,24,29,6,,,2007,8/17/2015 15:03,,,
7491287,HS294128,11/12/2009 18:00,001XX S STATE ST,1120,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,FALSE,FALSE,123,1,42,32,10,,,2009,8/17/2015 15:03,,,
7491766,HS294395,10/6/2009 14:00,003XX E 79TH ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,623,6,6,44,6,,,2009,8/17/2015 15:03,,,
7407989,HS193313,1/1/2008 8:00,022XX N MILWAUKEE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,TRUE,FALSE,1431,14,1,22,20,,,2008,8/17/2015 15:03,,,
7408449,HS211023,12/1/2008 0:01,015XX W FARWELL AVE,810,THEFT,OVER $500,APARTMENT,TRUE,FALSE,2431,24,49,1,6,,,2008,8/17/2015 15:03,,,
7412046,HS214561,9/1/2008 0:00,031XX S ARCHER AVE,1245,DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,RESIDENCE,FALSE,FALSE,922,9,11,59,11,,,2008,8/17/2015 15:03,,,
7410030,HS212748,12/29/2006 0:01,017XX N ST LOUIS AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1422,14,26,23,6,,,2006,8/17/2015 15:03,,,
7495176,HR165292,2/11/2009 7:27,001XX S CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1125,11,2,28,08B,,,2009,8/17/2015 15:03,,,
7414629,HS217109,3/1/2007 20:00,055XX W HENDERSON ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1633,16,38,15,17,,,2007,8/17/2015 15:03,,,
7411697,HS213864,10/1/2008 0:01,070XX S KEDZIE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,831,8,18,66,6,,,2008,8/17/2015 15:03,,,
7411803,HS214104,9/1/2007 12:00,063XX N LAKEWOOD AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,2433,24,40,77,6,,,2007,8/17/2015 15:03,,,
7416792,HS219787,11/1/2007 0:00,017XX W 90TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2221,22,21,73,6,,,2007,8/17/2015 15:03,,,
7419711,HS222263,2/27/2007 7:00,054XX S KEELER AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,FALSE,FALSE,815,8,23,62,7,,,2007,8/17/2015 15:03,,,
7495177,HR188780,2/26/2009 3:07,031XX W HARRISON ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,1134,11,24,27,26,,,2009,8/17/2015 15:03,,,
7415396,HS175737,3/20/2006 0:01,013XX S INDEPENDENCE BLVD,142A,WEAPONS VIOLATION,UNLAWFUL SALE HANDGUN,STREET,TRUE,FALSE,1011,10,24,29,15,,,2006,8/17/2015 15:03,,,
7495178,HR183738,2/23/2009 0:01,030XX W JACKSON BLVD,320,ROBBERY,STRONGARM - NO WEAPON,OTHER,FALSE,FALSE,1124,11,28,27,3,,,2009,8/17/2015 15:03,,,
7495179,HR185617,2/24/2009 8:44,040XX W MADISON ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1115,11,28,26,6,,,2009,8/17/2015 15:03,,,
7417124,HS139514,3/28/2007 9:00,035XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,211,2,3,35,6,,,2007,8/17/2015 15:03,,,
7418913,HS221469,3/23/2006 19:00,0000X E 99TH PL,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,FALSE,TRUE,511,5,9,49,2,,,2006,8/17/2015 15:03,,,
7495285,HR457179,7/30/2009 18:40,012XX W 83RD ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,613,6,21,71,08B,,,2009,8/17/2015 15:03,,,
7420777,HS223111,5/1/2007 9:00,015XX S CALIFORNIA BLVD,840,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1022,10,12,29,6,,,2007,8/17/2015 15:03,,,
7505505,HR321067,5/14/2009 18:42,042XX W CARROLL AVE,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,OTHER,FALSE,FALSE,1114,11,28,26,04B,,,2009,8/17/2015 15:03,,,
7424342,HS226392,1/1/2008 0:01,078XX S ELLIS AVE,890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,624,6,8,69,6,,,2008,8/17/2015 15:03,,,
7504078,HR217105,3/15/2009 14:55,0000X N KOSTNER AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,FALSE,1115,11,28,26,3,,,2009,8/17/2015 15:03,,,
7504080,HR213543,3/13/2009 13:41,008XX S WESTERN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,FALSE,1135,11,2,28,08B,,,2009,8/17/2015 15:03,,,
7426079,HS228445,7/1/2006 0:01,045XX N ELSTON AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1722,17,45,16,6,,,2006,8/17/2015 15:03,,,
7504081,HR172149,2/15/2009 21:17,035XX W FIFTH AVE,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,OTHER,FALSE,FALSE,1133,11,28,27,04B,,,2009,8/17/2015 15:03,,,
7426953,HS226869,11/1/2008 5:00,028XX W 24TH BLVD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,1033,10,12,30,20,,,2008,8/17/2015 15:03,,,
7429418,HS231704,1/1/2007 0:01,063XX N RIDGE AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,2413,24,50,2,6,,,2007,8/17/2015 15:03,,,
7428564,HS231104,3/1/2008 15:00,093XX S NORMAL AVE,842,THEFT,AGG: FINANCIAL ID THEFT,OTHER,FALSE,FALSE,2223,22,21,73,6,,,2008,8/17/2015 15:03,,,
7429430,HS231835,8/30/2007 8:00,039XX N ORIOLE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1631,16,36,17,6,,,2007,8/17/2015 15:03,,,
7515454,HR625359,11/4/2009 9:25,055XX W GRAND AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,2515,25,29,19,26,,,2009,8/17/2015 15:03,,,
7561902,HR623874,11/3/2009 13:12,036XX W CERMAK RD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1014,10,24,29,20,,,2009,8/17/2015 15:03,,,
7432267,HS234083,4/15/2008 10:00,080XX S ADA ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE-GARAGE,FALSE,FALSE,612,6,21,71,6,,,2008,8/17/2015 15:03,,,
7435868,HS237624,4/1/2010 22:00,005XX N LOWER MICHIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1834,18,42,8,5,,,2010,8/17/2015 15:03,,,
7432652,HS234508,1/31/2008 9:00,064XX S CALIFORNIA AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,825,8,15,66,6,,,2008,8/17/2015 15:03,,,
7444681,HS246391,2/1/2007 0:01,027XX N MELVINA AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2512,25,29,19,6,,,2007,8/17/2015 15:03,,,
7442316,HS244134,3/22/2007 9:00,030XX W ARMITAGE AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,1421,14,35,22,6,,,2007,8/17/2015 15:03,,,
7444024,HS245614,12/31/2008 0:00,051XX S KEATING AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,815,8,23,56,6,,,2008,8/17/2015 15:03,,,
7437930,HS238234,9/1/2006 0:01,058XX W BYRON ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1633,16,38,15,6,,,2006,8/17/2015 15:03,,,
7437946,HS233993,3/30/2010 21:12,065XX W GRAND AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2512,25,36,19,6,,,2010,8/17/2015 15:03,,,
7440306,HS242390,5/1/2008 12:00,067XX S CAMPBELL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,832,8,15,66,6,,,2008,8/17/2015 15:03,,,
7440542,HS242724,11/1/2009 0:00,027XX E 76TH PL,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,421,4,7,43,5,,,2009,8/17/2015 15:03,,,
7443764,HS244572,5/8/2008 9:00,062XX S COTTAGE GROVE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,313,3,20,42,26,,,2008,8/17/2015 15:03,,,
7440851,HS242998,11/1/2009 0:01,006XX E 38TH PL,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,FALSE,TRUE,212,2,4,36,2,,,2009,8/17/2015 15:03,,,
7440869,HS243129,11/9/2009 9:00,029XX N MILWAUKEE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,FALSE,FALSE,1412,14,35,21,26,,,2009,8/17/2015 15:03,,,
7441587,HS236572,2/1/2009 21:00,021XX W PIERCE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1424,14,32,24,17,,,2009,8/17/2015 15:03,,,
7442493,HS244485,12/19/2009 23:41,044XX W 59TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,813,8,13,62,6,,,2009,8/17/2015 15:03,,,
7504140,HR306864,5/6/2009 19:28,004XX N HAMLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,FALSE,1122,11,27,23,08B,,,2009,8/17/2015 15:03,,,
7560903,HR569269,10/3/2009 8:00,057XX S CICERO AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,23,56,6,,,2009,8/17/2015 15:03,,,
7443869,HR511255,8/29/2009 22:00,041XX N MOZART ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1724,17,33,16,6,,,2009,8/17/2015 15:03,,,
7444122,HS245764,9/28/2006 12:00,041XX W WASHINGTON BLVD,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,1115,11,28,26,6,,,2006,8/17/2015 15:03,,,
7444219,HS245422,11/25/2009 13:00,032XX N LAMON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1634,16,30,15,26,,,2009,8/17/2015 15:03,,,
7444521,HS245633,11/25/2009 0:01,012XX S CENTRAL PARK AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,1011,10,24,29,20,,,2009,8/17/2015 15:03,,,
7446274,HR519416,9/4/2009 12:15,014XX W 70TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,734,7,17,67,18,,,2009,8/17/2015 15:03,,,
7445936,HS247036,1/1/2009 0:01,094XX S JUSTINE ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,2221,22,21,73,20,,,2009,8/17/2015 15:03,,,
7445984,HS247103,12/14/2009 22:00,003XX S ALBANY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1124,11,28,27,6,,,2009,8/17/2015 15:03,,,
7445998,HS247145,8/9/2009 12:17,066XX W ARCHER AVE,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,FALSE,FALSE,811,8,23,56,10,,,2009,8/17/2015 15:03,,,
7446771,HS247829,8/1/2008 14:00,041XX N LINCOLN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1912,19,47,5,6,,,2008,8/17/2015 15:03,,,
7447106,HR579746,10/9/2009 6:00,100XX S CALHOUN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,431,4,7,51,14,,,2009,8/17/2015 15:03,,,
7447657,HS248734,12/8/2007 10:00,030XX W 21ST PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1022,10,24,30,26,,,2007,8/17/2015 15:03,,,
7499769,HR530696,9/11/2009 7:52,081XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,631,6,8,44,08B,,,2009,8/17/2015 15:03,,,
7448816,HS249678,9/16/2008 0:01,051XX N NEWLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1613,16,41,10,11,,,2008,8/17/2015 15:03,,,
7454108,HS255231,6/12/2009 2:00,018XX W PERSHING RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,922,9,11,59,14,,,2009,8/17/2015 15:03,,,
